"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"41000168001",1238057,OR,Municipal Flow,0.095,0.095
"41000168001",1238057,OR,Industrial Flow,,
"41000168001",1238057,OR,Infiltration Flow,,
"41000168001",1238057,OR,Wet Weather Peak,,
"41000168001",1238057,OR,Total Flow,0.095,0.095
"24000018002",1238370,MD,Municipal Flow,7.5,7.5
"24000018002",1238370,MD,Industrial Flow,,
"24000018002",1238370,MD,Infiltration Flow,,
"24000018002",1238370,MD,Wet Weather Peak,,
"24000018002",1238370,MD,Total Flow,7.5,7.5
"56000078001",1238685,WY,Municipal Flow,4.9,4.9
"56000078001",1238685,WY,Industrial Flow,0.06,0.06
"56000078001",1238685,WY,Infiltration Flow,,
"56000078001",1238685,WY,Wet Weather Peak,,
"56000078001",1238685,WY,Total Flow,4.96,4.96
"56000131001",1238692,WY,Municipal Flow,0.035,0.035
"56000131001",1238692,WY,Industrial Flow,,
"56000131001",1238692,WY,Infiltration Flow,,
"56000131001",1238692,WY,Wet Weather Peak,,
"56000131001",1238692,WY,Total Flow,0.035,0.035
"54004201001",1239028,WV,Municipal Flow,0.34,0.34
"54004201001",1239028,WV,Industrial Flow,,
"54004201001",1239028,WV,Infiltration Flow,,
"54004201001",1239028,WV,Wet Weather Peak,,
"50000009001",3533696,VT,Municipal Flow,0.018,0.018
"50000009001",3533696,VT,Industrial Flow,,
"50000009001",3533696,VT,Infiltration Flow,,
"50000009001",3533696,VT,Wet Weather Peak,,
"50000009001",3533696,VT,Total Flow,0.018,0.018
"35201200028",3540217,NM,Municipal Flow,0.075,0.075
"35201200028",3540217,NM,Industrial Flow,,
"35201200028",3540217,NM,Infiltration Flow,,
"35201200028",3540217,NM,Wet Weather Peak,,
"35201200028",3540217,NM,Total Flow,0.075,0.075
"35201200034",3540338,NM,Municipal Flow,0.012,0.012
"35201200034",3540338,NM,Industrial Flow,,
"35201200034",3540338,NM,Infiltration Flow,,
"35201200034",3540338,NM,Wet Weather Peak,,
"56000001001",1194772,WY,Municipal Flow,10,10
"56000001001",1194772,WY,Industrial Flow,,
"56000001001",1194772,WY,Infiltration Flow,,
"56000001001",1194772,WY,Wet Weather Peak,,
"56000001001",1194772,WY,Total Flow,10,10
"56000074001",1194830,WY,Municipal Flow,0.01,0.01
"56000074001",1194830,WY,Industrial Flow,,
"56000074001",1194830,WY,Infiltration Flow,,
"56000074001",1194830,WY,Wet Weather Peak,,
"56000074001",1194830,WY,Total Flow,0.01,0.01
"56000087001",1194838,WY,Municipal Flow,1.5,1.5
"56000087001",1194838,WY,Industrial Flow,,
"56000087001",1194838,WY,Infiltration Flow,,
"56000087001",1194838,WY,Wet Weather Peak,,
"56000087001",1194838,WY,Total Flow,1.5,1.5
"42000029001",1195366,PA,Municipal Flow,0.85,0.85
"42000029001",1195366,PA,Industrial Flow,0.05,0.05
"42000029001",1195366,PA,Infiltration Flow,,
"42000029001",1195366,PA,Wet Weather Peak,,
"42000029001",1195366,PA,Total Flow,0.9,0.9
"42000106001",1195441,PA,Municipal Flow,7.8,7.8
"42000106001",1195441,PA,Industrial Flow,1.5,1.5
"42000106001",1195441,PA,Infiltration Flow,,
"42000106001",1195441,PA,Wet Weather Peak,,
"42000106001",1195441,PA,Total Flow,9.3,9.3
"42003013001",1195994,PA,Municipal Flow,2.428,2.428
"42003013001",1195994,PA,Industrial Flow,0.39,0.39
"42003013001",1195994,PA,Infiltration Flow,,
"42003013001",1195994,PA,Wet Weather Peak,,
"42003013001",1195994,PA,Total Flow,2.818,2.818
"42003084001",1196065,PA,Municipal Flow,0.58,0.58
"42003084001",1196065,PA,Industrial Flow,,
"42003084001",1196065,PA,Infiltration Flow,,
"42003084001",1196065,PA,Wet Weather Peak,,
"42003084001",1196065,PA,Total Flow,0.58,0.58
"42005015001",1196468,PA,Municipal Flow,1.5,1.5
"42005015001",1196468,PA,Industrial Flow,,
"42005015001",1196468,PA,Infiltration Flow,,
"42005015001",1196468,PA,Wet Weather Peak,,
"22000700001",1168221,LA,Municipal Flow,7,7
"22000700001",1168221,LA,Industrial Flow,,
"22000700001",1168221,LA,Infiltration Flow,,
"22000700001",1168221,LA,Wet Weather Peak,,
"22000700001",1168221,LA,Total Flow,7,7
"22000955001",1168247,LA,Municipal Flow,0.75,0.75
"22000955001",1168247,LA,Industrial Flow,,
"22000955001",1168247,LA,Infiltration Flow,,
"22000955001",1168247,LA,Wet Weather Peak,,
"18080000018",3520477,IN,Municipal Flow,0.06,0.06
"18080000018",3520477,IN,Industrial Flow,,
"18080000018",3520477,IN,Infiltration Flow,,
"18080000018",3520477,IN,Wet Weather Peak,,
"18080000018",3520477,IN,Total Flow,0.06,0.06
"16002001028",3522703,ID,Municipal Flow,0.002,0.002
"16002001028",3522703,ID,Industrial Flow,2.398,4
"16002001028",3522703,ID,Infiltration Flow,,
"16002001028",3522703,ID,Wet Weather Peak,,
"16002001028",3522703,ID,Total Flow,2.4,4.002
"18120000032",3525068,IN,Municipal Flow,0.35,0.35
"18120000032",3525068,IN,Industrial Flow,,
"18120000032",3525068,IN,Infiltration Flow,,
"18120000032",3525068,IN,Wet Weather Peak,,
"18120000032",3525068,IN,Total Flow,0.35,0.35
"18120000036",3525072,IN,Municipal Flow,0.024,0.024
"18120000036",3525072,IN,Industrial Flow,,
"18120000036",3525072,IN,Infiltration Flow,,
"18120000036",3525072,IN,Wet Weather Peak,,
"18120000036",3525072,IN,Total Flow,0.024,0.024
"05000099001",3525556,AR,Municipal Flow,0.105,0.105
"05000099001",3525556,AR,Industrial Flow,,
"05000099001",3525556,AR,Infiltration Flow,,
"05000099001",3525556,AR,Wet Weather Peak,,
"05000099001",3525556,AR,Total Flow,0.105,0.105
"08201200044",3529116,CO,Municipal Flow,,
"08201200044",3529116,CO,Industrial Flow,,
"08201200044",3529116,CO,Infiltration Flow,,
"08201200044",3529116,CO,Wet Weather Peak,,
"08201200044",3529116,CO,Total Flow,0,0.03
"12000172021",3532477,FL,Municipal Flow,0.5,0.5
"12000172021",3532477,FL,Industrial Flow,,
"12000172021",3532477,FL,Infiltration Flow,,
"12000172021",3532477,FL,Wet Weather Peak,,
"12000172021",3532477,FL,Total Flow,0.5,0.5
"55010457002",400218,WI,Municipal Flow,0.571,0.571
"55010457002",400218,WI,Industrial Flow,,
"55010457002",400218,WI,Infiltration Flow,,
"55010457002",400218,WI,Wet Weather Peak,,
"55010457002",400218,WI,Total Flow,0.571,0.571
"06002032005",443709,CA,Municipal Flow,,
"06002032005",443709,CA,Industrial Flow,,
"06002032005",443709,CA,Infiltration Flow,,
"06002032005",443709,CA,Wet Weather Peak,,
"06002032005",443709,CA,Total Flow,43,50.3
"12000017026",491151,FL,Municipal Flow,,
"12000017026",491151,FL,Industrial Flow,,
"12000017026",491151,FL,Infiltration Flow,,
"12000017026",491151,FL,Wet Weather Peak,,
"12000017026",491151,FL,Total Flow,0,143
"10000001002",1066388,DE,Municipal Flow,9,9
"10000001002",1066388,DE,Industrial Flow,,
"10000001002",1066388,DE,Infiltration Flow,,
"10000001002",1066388,DE,Wet Weather Peak,,
"10000001002",1066388,DE,Total Flow,9,9
"48007544001",1227928,TX,Municipal Flow,0.2,0.2
"48007544001",1227928,TX,Industrial Flow,,
"48007544001",1227928,TX,Infiltration Flow,,
"48007544001",1227928,TX,Wet Weather Peak,,
"48007544001",1227928,TX,Total Flow,0.2,0.2
"31000495001",1230187,NE,Municipal Flow,0.05,0.05
"31000495001",1230187,NE,Industrial Flow,,
"31000495001",1230187,NE,Infiltration Flow,,
"31000495001",1230187,NE,Wet Weather Peak,,
"31000495001",1230187,NE,Total Flow,0.05,0.05
"31001925001",1230246,NE,Municipal Flow,0.04,0.04
"31001925001",1230246,NE,Industrial Flow,,
"31001925001",1230246,NE,Infiltration Flow,,
"31001925001",1230246,NE,Wet Weather Peak,,
"31001925001",1230246,NE,Total Flow,0.04,0.04
"20000939001",1230918,KS,Municipal Flow,0.03,0.03
"20000939001",1230918,KS,Industrial Flow,,
"20000939001",1230918,KS,Infiltration Flow,,
"20000939001",1230918,KS,Wet Weather Peak,,
"20000939001",1230918,KS,Total Flow,0.03,0.03
"27000331001",1231507,MN,Municipal Flow,,
"27000331001",1231507,MN,Industrial Flow,,
"27000331001",1231507,MN,Infiltration Flow,,
"27000331001",1231507,MN,Wet Weather Peak,0.063,0.063
"27000331001",1231507,MN,Total Flow,0.063,0.063
"17000239001",1232703,IL,Municipal Flow,0.95,0.95
"17000239001",1232703,IL,Industrial Flow,,
"17000239001",1232703,IL,Infiltration Flow,,
"17000239001",1232703,IL,Wet Weather Peak,,
"17000239001",1232703,IL,Total Flow,0.95,0.95
"29003715001",1233283,MO,Municipal Flow,,
"29003715001",1233283,MO,Industrial Flow,,
"29003715001",1233283,MO,Infiltration Flow,,
"29003715001",1233283,MO,Wet Weather Peak,,
"29003715001",1233283,MO,Total Flow,0.741,1.25
"18000051001",1234170,IN,Municipal Flow,1.5,1.5
"18000051001",1234170,IN,Industrial Flow,,
"18000051001",1234170,IN,Infiltration Flow,,
"18000051001",1234170,IN,Wet Weather Peak,,
"18000051001",1234170,IN,Total Flow,1.5,1.5
"18002140001",1234187,IN,Municipal Flow,,
"18002140001",1234187,IN,Industrial Flow,,
"18002140001",1234187,IN,Infiltration Flow,,
"18002140001",1234187,IN,Wet Weather Peak,,
"18002140001",1234187,IN,Total Flow,12,12
"47000985001",1235061,TN,Municipal Flow,6.15,6.15
"18000303001",1120162,IN,Industrial Flow,,
"18000303001",1120162,IN,Infiltration Flow,,
"18000303001",1120162,IN,Wet Weather Peak,,
"18000303001",1120162,IN,Total Flow,0.06,0.06
"18000804001",1120217,IN,Municipal Flow,0.81,1.2
"18000804001",1120217,IN,Industrial Flow,,
"18000804001",1120217,IN,Infiltration Flow,,
"18000804001",1120217,IN,Wet Weather Peak,,
"18000804001",1120217,IN,Total Flow,0.81,1.2
"18003050001",1120283,IN,Municipal Flow,1.7,1.7
"18003050001",1120283,IN,Industrial Flow,,
"18003050001",1120283,IN,Infiltration Flow,,
"18003050001",1120283,IN,Wet Weather Peak,,
"18003050001",1120283,IN,Total Flow,1.7,1.7
"18003250001",1120301,IN,Municipal Flow,0.34,0.34
"18003250001",1120301,IN,Industrial Flow,0.16,0.16
"18003250001",1120301,IN,Infiltration Flow,,
"18003250001",1120301,IN,Wet Weather Peak,,
"18003250001",1120301,IN,Total Flow,0.5,0.5
"18003430001",1120318,IN,Municipal Flow,0.2,0.2
"18003430001",1120318,IN,Industrial Flow,,
"18003430001",1120318,IN,Infiltration Flow,,
"18003430001",1120318,IN,Wet Weather Peak,,
"18003430001",1120318,IN,Total Flow,0.2,0.2
"18004111001",1120327,IN,Municipal Flow,0.6,0.6
"18004111001",1120327,IN,Industrial Flow,,
"18004111001",1120327,IN,Infiltration Flow,,
"18004111001",1120327,IN,Wet Weather Peak,,
"18004111001",1120327,IN,Total Flow,0.6,0.6
"18004211001",1120339,IN,Municipal Flow,0.242,0.242
"18004211001",1120339,IN,Industrial Flow,,
"18004211001",1120339,IN,Infiltration Flow,,
"18004211001",1120339,IN,Wet Weather Peak,,
"18004211001",1120339,IN,Total Flow,0.242,0.242
"18004653001",1120388,IN,Municipal Flow,0.055,0.055
"18004653001",1120388,IN,Industrial Flow,,
"18004653001",1120388,IN,Infiltration Flow,,
"18004653001",1120388,IN,Wet Weather Peak,,
"18004653001",1120388,IN,Total Flow,0.055,0.055
"18004664001",1120395,IN,Municipal Flow,0.3,0.3
"18004664001",1120395,IN,Industrial Flow,,
"18004664001",1120395,IN,Infiltration Flow,,
"18004664001",1120395,IN,Wet Weather Peak,,
"18004664001",1120395,IN,Total Flow,0.3,0.3
"19000011001",1123460,IA,Municipal Flow,,
"19000011001",1123460,IA,Industrial Flow,,
"19000011001",1123460,IA,Infiltration Flow,,
"19000011001",1123460,IA,Wet Weather Peak,,
"19000011001",1123460,IA,Total Flow,0.25,0.25
"19000027001",1123476,IA,Municipal Flow,,
"19000027001",1123476,IA,Industrial Flow,,
"19000027001",1123476,IA,Infiltration Flow,,
"19000027001",1123476,IA,Wet Weather Peak,,
"19000027001",1123476,IA,Total Flow,0.35,0.35
"19000087001",1123527,IA,Municipal Flow,0.022,0.022
"19000087001",1123527,IA,Industrial Flow,,
"19000087001",1123527,IA,Infiltration Flow,,
"19000087001",1123527,IA,Wet Weather Peak,,0.091
"19000087001",1123527,IA,Total Flow,0.022,0.022
"19000116001",1123549,IA,Municipal Flow,0.147,0.147
"19000116001",1123549,IA,Industrial Flow,,
"19000116001",1123549,IA,Infiltration Flow,,
"19000116001",1123549,IA,Wet Weather Peak,,
"19000116001",1123549,IA,Total Flow,0.147,0.147
"19000224001",1123642,IA,Municipal Flow,0.65,0.65
"19000224001",1123642,IA,Industrial Flow,,
"19000224001",1123642,IA,Infiltration Flow,,
"19000224001",1123642,IA,Wet Weather Peak,,
"19000224001",1123642,IA,Total Flow,0.65,0.65
"19000232001",1123650,IA,Municipal Flow,0.79,0.79
"19000232001",1123650,IA,Industrial Flow,,
"19000232001",1123650,IA,Infiltration Flow,,
"19000232001",1123650,IA,Wet Weather Peak,,
"19000232001",1123650,IA,Total Flow,0.79,0.79
"19000317001",1123724,IA,Municipal Flow,0.873,0.873
"19000317001",1123724,IA,Industrial Flow,,
"19000317001",1123724,IA,Infiltration Flow,,
"19000317001",1123724,IA,Wet Weather Peak,,
"19000317001",1123724,IA,Total Flow,0.873,0.873
"19000337001",1123740,IA,Municipal Flow,0.097,0.097
"19000337001",1123740,IA,Industrial Flow,,
"19000337001",1123740,IA,Infiltration Flow,0.055,0.055
"19000337001",1123740,IA,Wet Weather Peak,,0.769
"18000600001",1120199,IN,Industrial Flow,,
"18000600001",1120199,IN,Infiltration Flow,,
"18000600001",1120199,IN,Wet Weather Peak,,
"18000600001",1120199,IN,Total Flow,0.38,0.38
"18000829001",1120224,IN,Municipal Flow,0.3,0.3
"18000829001",1120224,IN,Industrial Flow,,
"18000829001",1120224,IN,Infiltration Flow,,
"18000829001",1120224,IN,Wet Weather Peak,,
"18000829001",1120224,IN,Total Flow,0.3,0.3
"18002010001",1120260,IN,Municipal Flow,3,3
"18002010001",1120260,IN,Industrial Flow,,
"18002010001",1120260,IN,Infiltration Flow,,
"18002010001",1120260,IN,Wet Weather Peak,,
"18002010001",1120260,IN,Total Flow,3,3
"18003420001",1120317,IN,Municipal Flow,0.15,0.15
"18003420001",1120317,IN,Industrial Flow,,
"18003420001",1120317,IN,Infiltration Flow,,
"18003420001",1120317,IN,Wet Weather Peak,,
"18003420001",1120317,IN,Total Flow,0.15,0.15
"18004491001",1120367,IN,Municipal Flow,0.06,0.06
"18004491001",1120367,IN,Industrial Flow,,
"18004491001",1120367,IN,Infiltration Flow,,
"18004491001",1120367,IN,Wet Weather Peak,,
"18004491001",1120367,IN,Total Flow,0.06,0.06
"18004932001",1120441,IN,Municipal Flow,0.33,0.33
"18004932001",1120441,IN,Industrial Flow,0.02,0.02
"18004932001",1120441,IN,Infiltration Flow,,
"18004932001",1120441,IN,Wet Weather Peak,,
"18004932001",1120441,IN,Total Flow,0.35,0.35
"18005373001",1120491,IN,Municipal Flow,0.036,0.036
"18005373001",1120491,IN,Industrial Flow,,
"18005373001",1120491,IN,Infiltration Flow,,
"18005373001",1120491,IN,Wet Weather Peak,,
"18005373001",1120491,IN,Total Flow,0.036,0.036
"19000073001",1123514,IA,Municipal Flow,,
"19000073001",1123514,IA,Industrial Flow,,
"37008110001",1153686,NC,Industrial Flow,0.1,0.1
"37008110001",1153686,NC,Infiltration Flow,,
"37008110001",1153686,NC,Wet Weather Peak,,
"37008110001",1153686,NC,Total Flow,0.19,0.19
"37008501001",1153712,NC,Municipal Flow,0.1,0.1
"37008501001",1153712,NC,Industrial Flow,,
"37008501001",1153712,NC,Infiltration Flow,,
"37008501001",1153712,NC,Wet Weather Peak,,
"37008501001",1153712,NC,Total Flow,0.1,0.1
"37008801001",1153741,NC,Municipal Flow,2.5,1.8
"37008801001",1153741,NC,Industrial Flow,,0.7
"37008801001",1153741,NC,Infiltration Flow,,
"37008801001",1153741,NC,Wet Weather Peak,,
"37007606002",1153621,NC,Municipal Flow,,
"37007606002",1153621,NC,Industrial Flow,,
"37007606002",1153621,NC,Infiltration Flow,,
"37007606002",1153621,NC,Wet Weather Peak,,
"37007606002",1153621,NC,Total Flow,1.5,1.5
"30000036001",1159104,MT,Municipal Flow,0.03,0.03
"30000036001",1159104,MT,Industrial Flow,,
"30000036001",1159104,MT,Infiltration Flow,,
"30000036001",1159104,MT,Wet Weather Peak,,
"30000036001",1159104,MT,Total Flow,0.03,0.03
"30000055001",1159122,MT,Municipal Flow,0.8,0.8
"30000055001",1159122,MT,Industrial Flow,,
"30000055001",1159122,MT,Infiltration Flow,,
"30000055001",1159122,MT,Wet Weather Peak,,
"30000055001",1159122,MT,Total Flow,0.8,0.8
"30000093001",1159153,MT,Municipal Flow,0.75,0.788
"30000093001",1159153,MT,Industrial Flow,,
"30000093001",1159153,MT,Infiltration Flow,,
"30000093001",1159153,MT,Wet Weather Peak,,
"30000093001",1159153,MT,Total Flow,0.75,0.788
"30000132001",1159184,MT,Municipal Flow,0.015,0.015
"30000132001",1159184,MT,Industrial Flow,,
"30000132001",1159184,MT,Infiltration Flow,,
"30000132001",1159184,MT,Wet Weather Peak,,
"30000132001",1159184,MT,Total Flow,0.015,0.015
"41000094001",1164351,OR,Municipal Flow,0.15,0
"41000094001",1164351,OR,Industrial Flow,,
"41000094001",1164351,OR,Infiltration Flow,,
"41000094001",1164351,OR,Wet Weather Peak,,
"41000094001",1164351,OR,Total Flow,0.15,0
"41000103001",1164359,OR,Municipal Flow,0.367,0.367
"41000103001",1164359,OR,Industrial Flow,,
"41000103001",1164359,OR,Infiltration Flow,,
"41000103001",1164359,OR,Wet Weather Peak,,
"41000103001",1164359,OR,Total Flow,0.367,0.367
"47000140001",1165980,TN,Municipal Flow,0.1,0.1
"47000140001",1165980,TN,Industrial Flow,,
"47000140001",1165980,TN,Infiltration Flow,,
"47000140001",1165980,TN,Wet Weather Peak,,
"47000140001",1165980,TN,Total Flow,0.1,0.1
"22000195001",1168182,LA,Municipal Flow,0.5,0.5
"22000195001",1168182,LA,Industrial Flow,,
"22000195001",1168182,LA,Infiltration Flow,,
"22000195001",1168182,LA,Wet Weather Peak,,
"22000195001",1168182,LA,Total Flow,0.5,0.5
"22000955001",1168247,LA,Total Flow,0.75,0.75
"22003233001",1168468,LA,Municipal Flow,0.16,0.16
"22003233001",1168468,LA,Industrial Flow,,
"22003233001",1168468,LA,Infiltration Flow,,
"22003233001",1168468,LA,Wet Weather Peak,,
"22003233001",1168468,LA,Total Flow,0.16,0.16
"22003259001",1168483,LA,Municipal Flow,0.75,0.75
"22003259001",1168483,LA,Industrial Flow,,
"22003259001",1168483,LA,Infiltration Flow,,
"22003259001",1168483,LA,Wet Weather Peak,,
"22003259001",1168483,LA,Total Flow,0.75,0.75
"22003281001",1168485,LA,Municipal Flow,1.7,1.7
"22003281001",1168485,LA,Industrial Flow,,
"22003281001",1168485,LA,Infiltration Flow,,
"22003281001",1168485,LA,Wet Weather Peak,,
"22003281001",1168485,LA,Total Flow,1.7,1.7
"22003402001",1168568,LA,Municipal Flow,0.11,0.11
"22003402001",1168568,LA,Industrial Flow,,
"22003402001",1168568,LA,Infiltration Flow,,
"22003402001",1168568,LA,Wet Weather Peak,,
"22003402001",1168568,LA,Total Flow,0.11,0.11
"22009051022",1168648,LA,Municipal Flow,33.46,33.46
"22009051022",1168648,LA,Industrial Flow,,
"22009051022",1168648,LA,Infiltration Flow,,
"22009051022",1168648,LA,Wet Weather Peak,,
"22009051022",1168648,LA,Total Flow,33.46,33.46
"22009071004",1168662,LA,Municipal Flow,20,20
"22009071004",1168662,LA,Industrial Flow,,
"22009071004",1168662,LA,Infiltration Flow,,
"22009071004",1168662,LA,Wet Weather Peak,,
"22009071004",1168662,LA,Total Flow,20,20
"40000022001",1172443,OK,Municipal Flow,0.406,0.406
"40000022001",1172443,OK,Industrial Flow,,
"40000022001",1172443,OK,Infiltration Flow,,
"40000022001",1172443,OK,Wet Weather Peak,,
"40000022001",1172443,OK,Total Flow,0.406,0.406
"40000033001",1172454,OK,Municipal Flow,0.2,0.2
"40000033001",1172454,OK,Industrial Flow,,
"40000033001",1172454,OK,Infiltration Flow,,
"40000033001",1172454,OK,Wet Weather Peak,,
"40000033001",1172454,OK,Total Flow,0.2,0.2
"40000045001",1172467,OK,Municipal Flow,0.095,0.097
"40000045001",1172467,OK,Industrial Flow,,
"40000045001",1172467,OK,Infiltration Flow,,
"40000045001",1172467,OK,Wet Weather Peak,,
"40000045001",1172467,OK,Total Flow,0.095,0.097
"40000168001",1172557,OK,Municipal Flow,0.3,0.3
"40000168001",1172557,OK,Industrial Flow,,
"40000168001",1172557,OK,Infiltration Flow,,
"40000168001",1172557,OK,Wet Weather Peak,,
"40000168001",1172557,OK,Total Flow,0.3,0.3
"40000331001",1172623,OK,Municipal Flow,0.01,0.01
"40000331001",1172623,OK,Industrial Flow,,
"40000331001",1172623,OK,Infiltration Flow,,
"40000331001",1172623,OK,Wet Weather Peak,,
"40000331001",1172623,OK,Total Flow,0.01,0.01
"40000577001",1172768,OK,Municipal Flow,0.061,0.061
"40000577001",1172768,OK,Industrial Flow,,
