REPORT_YEAR,CWNS_NUMBER,TREATMENT_TYPE,UNIT_PROCESS,SORT_SEQUENCE,PRES_IND,PROJ_IND,CHANGE_TYPE,BACKUP_IND,PLANNED_YEAR,ADDITIONAL_NOTES,LAST_UPDATED_TS,KEEP_UP,BLANK,CHANGE_TYPE_CAT,KEEP_UP_CODE
2012,21000085001,Secondary,"Clarification, Secondary",2,Y,Y,"Increase Capacity, Process Improvement",N,,,9/26/2012,,,,
2012,21000085001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,Process Improvement,N,,,9/26/2012,,,,
2012,21000085001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,Increase Capacity,N,,,9/26/2012,,,,
2012,21000085001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,N,Abandonment,N,,,9/26/2012,,,,
2012,21000085001,Solids Handling,Biosolids Mechanical Dewatering (Other),3,N,Y,New,N,,,9/26/2012,,,,
2012,21000086001,Disinfection,"Disinfection, Ozonation",1,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000086001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000086001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,Process Improvement,N,,,9/14/2012,,,,
2012,21000086001,Primary,Aeration (Post-treatment),2,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000086001,Primary,"Equalization, Flow",3,N,Y,New,N,,,9/17/2012,,,,
2012,21000086001,Primary,Septage Treatment - Separate Stage,1,Y,Y,Process Improvement,N,,,9/14/2012,,,,
2012,21000086001,Secondary,"Clarification, Secondary",2,Y,Y,Process Improvement,N,,,9/14/2012,,,,
2012,21000086001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000086001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000086001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,9/14/2012,,,,
2012,21000094001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,N,Abandonment,N,,,9/18/2012,,,,
2012,21000094001,Disinfection,"Disinfection, Chlorination",1,Y,N,Abandonment,N,,,9/18/2012,,,,
2012,21000094001,Disinfection,"Disinfection, UV Radiation",3,N,Y,New,N,,,9/18/2012,,,,
2012,21000094001,Preliminary,Screen (Fine and Microstrainers),1,N,Y,New,N,,,9/18/2012,,,,
2012,21000094001,Primary,Aeration (Post-treatment),1,N,Y,New,N,,,9/18/2012,,,,
2012,21000094001,Secondary,"Clarification, Secondary",2,Y,Y,"Increase Capacity, Process Improvement",N,,,9/18/2012,,,,
2012,21000094001,Secondary,"Filter, Rock",3,N,Y,New,N,,,9/18/2012,,,,
2012,21000094001,Secondary,"Lagoon, Facultative",1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/18/2012,,,,
2012,21000094001,Solids Handling,Biosolids Lagoon,1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000095001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,Process Improvement,N,,,9/19/2012,,,,
2012,21000095001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Process Improvement,N,,,9/19/2012,,,,
2012,21000095001,Preliminary,Comminution,2,Y,Y,Process Improvement,N,,,9/19/2012,,,,
2012,21000095001,Preliminary,"Equalization, at POTW",1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000095001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000095001,Secondary,"Activated Sludge, Conventional",1,Y,Y,Process Improvement,N,,,9/19/2012,,,,
2012,21000095001,Secondary,"Clarification, Secondary",2,Y,Y,Process Improvement,N,,,9/19/2012,,,,
2012,21000095001,Solids Handling,Biosolids Aerated Storage,1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000095001,Solids Handling,"Biosolids Aerobic Digestion, Air",3,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000095001,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000097001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Preliminary,Comminution,1,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Preliminary,"Equalization, at POTW",2,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000097001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,8/31/2012,,,,
2012,21000101001,Advanced,Reactor (Oxidation Ditch),1,N,Y,New,N,,,9/5/2012,,,,
2012,21000101001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,N,Abandonment,N,,,9/5/2012,,,,
2012,21000101001,Disinfection,"Disinfection, Chlorination",1,Y,N,Abandonment,N,,,9/5/2012,,,,
2012,21000101001,Disinfection,"Disinfection, Sodium Hypochlorite",4,N,Y,New,Y,,,9/5/2012,,,,
2012,21000101001,Disinfection,"Disinfection, UV Radiation",3,N,Y,New,N,,,9/5/2012,,,,
2012,21000101001,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/5/2012,,,,
2012,21000101001,Preliminary,Vortex Solids Separators,2,Y,Y,Increase Capacity,N,,,9/5/2012,,,,
2012,21000101001,Secondary,"Clarification, Secondary",2,Y,Y,Increase Capacity,N,,,9/5/2012,,,,
2012,21000101001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,Increase Capacity,N,,,9/5/2012,,,,
2012,21000101001,Solids Handling,Biosolids Aerated Storage,1,Y,Y,Increase Capacity,N,,,9/5/2012,,,,
2012,21000101001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,N,Y,New,N,,,9/5/2012,,,,
2012,21000114004,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Preliminary,Comminution,1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000114004,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000115001,Disinfection,"Dechlorination, Sulphur Dioxide",1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000115001,Disinfection,"Disinfection, Chlorination",2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000115001,Preliminary,Grit Removal,1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000115001,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000115001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000115001,Secondary,"Clarification, Secondary",1,Y,Y,Increase Capacity,N,,,8/29/2012,,,,
2012,21000115001,Secondary,Reactor (Oxidation Ditch),2,Y,Y,Increase Capacity,N,,,8/30/2012,,,,
2012,21000115001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000115001,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000116001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,Increase Capacity,N,,,9/25/2012,,,,
2012,21000116001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/25/2012,,,,
2012,21000116001,Secondary,"Clarification, Secondary",2,Y,Y,"Increase Capacity, Process Improvement",N,,,9/25/2012,,,,
2012,21000116001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,Process Improvement,N,,,9/25/2012,,,,
2012,21000116001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,9/25/2012,,,,
2012,21000116001,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,9/25/2012,,,,
2012,21000117003,Advanced,Biological Nutrient Removal,1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117003,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117005,Disinfection,"Disinfection, UV Radiation",1,Y,Y,Increase Capacity,N,,,10/4/2012,,,,
2012,21000117005,Preliminary,"Screen, Mechanical Bar",1,Y,Y,Increase Capacity,N,,,10/4/2012,,,,
2012,21000117005,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,10/4/2012,,,,
2012,21000117005,Secondary,"Clarification, Secondary",3,Y,Y,Increase Capacity,N,,,10/4/2012,,,,
2012,21000117005,Secondary,"Lagoon, Facultative",1,Y,Y,Increase Capacity,N,,,10/4/2012,,,,
2012,21000117005,Secondary,"Trickling Filter, Plastic Media",2,Y,Y,Increase Capacity,N,,,10/4/2012,,,,
2012,21000118001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Solids Handling,"Biosolids Anaerobic Digestion, Thermophilic",2,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),3,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000118001,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,10/9/2012,,,,
2012,21000119001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Preliminary,Grit Removal,3,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,No Change,N,,,8/14/2012,,,,
2012,21000119001,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Solids Handling,Biosolids Aerated Storage,2,Y,Y,No Change,N,,,9/19/2012,,,,
2012,21000119001,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,Y,Y,No Change,N,,,3/20/2009,,,,
2012,21000120002,Advanced,Biological Nutrient Removal (BNR) - Aeration,1,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Preliminary,Vortex Solids Separators,2,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000120002,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,10/5/2012,,,,
2012,21000122001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000122001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000122001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000122001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000122001,Secondary,"Activated Sludge, with Phosphorus Removal",1,Y,Y,Increase Capacity,N,,,8/30/2012,,,,
2012,21000122001,Secondary,"Clarification, Secondary",2,Y,Y,Increase Capacity,N,,,8/30/2012,,,,
2012,21000122001,Solids Handling,Biosolids Aerated Storage,1,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000122001,Solids Handling,"Biosolids Air Drying, Sand Beds",3,Y,Y,No Change,Y,,,8/30/2012,,,,
2012,21000122001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,8/30/2012,,,,
2012,21000166001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Preliminary,Comminution,3,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Preliminary,"Equalization, at POTW",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Preliminary,Grit Removal,1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Solids Handling,Biosolids Aerated Storage,1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000166001,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000168003,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000168003,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),1,Y,Y,No Change,N,,,9/7/2012,,,,
2012,21000169001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,1/14/2009,,,,
2012,21000169001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,Also has storage lagoon,1/14/2009,,,,
2012,21000172001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Preliminary,Aerated Grit Chambers,3,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Preliminary,Comminution,1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Preliminary,Screen (Bar Rack and Coarse),2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000172001,Solids Handling,Biosolids Other Dewatering,2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000186001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,Process Improvement,N,,,9/21/2012,,,,
2012,21000186001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Process Improvement,N,,,9/21/2012,,,,
2012,21000186001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,Process Improvement,N,,,9/21/2012,,,,
2012,21000186001,Primary,Aeration (Post-treatment),1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000186001,Secondary,"Clarification, Secondary",2,Y,Y,Process Improvement,N,,,9/21/2012,,,,
2012,21000186001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000186001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000186001,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000202001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000202001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000202001,Preliminary,Dewatering assc. w/Grit Removal,4,N,Y,New,N,,,9/21/2012,,,,
2012,21000202001,Preliminary,Grit Removal,3,N,Y,New,N,,,9/21/2012,,,,
2012,21000202001,Preliminary,Screen (Fine and Microstrainers),2,N,Y,New,N,,,9/21/2012,,,,
2012,21000202001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/21/2012,,,,
2012,21000202001,Secondary,"Clarification, Secondary",2,Y,Y,"Increase Capacity, Process Improvement",N,,,9/21/2012,,,,
2012,21000202001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/21/2012,,,,
2012,21000202001,Solids Handling,Biosolids Aerated Storage,1,N,Y,New,N,,,9/21/2012,,,,
2012,21000202001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,N,Y,New,N,,,9/21/2012,,,,
2012,21000203001,Secondary,"Lagoon, Natural (Large Area)",1,Y,Y,Process Improvement,N,,,9/18/2012,,,,
2012,21000207001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Preliminary,Comminution,1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Secondary,"Clarification, Secondary",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Secondary,"Trickling Filter, Plastic Media",2,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Solids Handling,"Biosolids Aerobic Digestion, Air",2,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000207001,Solids Handling,"Biosolids Air Drying, Sand Beds",1,Y,Y,No Change,N,,,9/21/2012,,,,
2012,21000220003,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Solids Handling,Biosolids Aerated Storage,1,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000220003,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,8/29/2012,,,,
2012,21000221001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221001,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221001,Secondary,"Clarification, Secondary",2,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221001,Solids Handling,"Biosolids Aerobic Digestion, Air",1,Y,Y,Increase Capacity,N,,,9/21/2012,,,,
2012,21000221002,Disinfection,"Disinfection, Sodium Hypochlorite",1,N,Y,New,N,,,9/10/2012,,,,
2012,21000221002,Secondary,Package Plant (Other),1,N,Y,New,N,,,8/11/2004,,,,
2012,21000225001,Disinfection,"Dechlorination, Sulphur Dioxide",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000225001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000225001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000225001,Preliminary,"Screen, Bar",1,Y,Y,"Replacement, Process Improvement",N,,,9/18/2012,,,,
2012,21000225001,Secondary,"Clarification, Secondary",3,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000225001,Secondary,"Lagoon, Facultative",1,Y,Y,"Increase Capacity, Process Improvement",N,,,9/18/2012,,,,
2012,21000225001,Secondary,Reactor (Oxidation Ditch),2,Y,Y,"Increase Capacity, Process Improvement",N,,,9/18/2012,,,,
2012,21000237001,Disinfection,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000237001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,Process Improvement,N,,,9/18/2012,,,,
2012,21000237001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000237001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000237001,Solids Handling,"Biosolids Aerobic Digestion, Air",2,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000237001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),1,Y,Y,No Change,N,,,9/18/2012,,,,
2012,21000237002,Advanced,"Activated Carbon, Granular",2,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Advanced,"Filter (Gravity Sand Beds, single media)",1,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Disinfection,"Disinfection, Ozonation",1,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Primary,Aeration (Post-treatment),3,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Primary,"Chemical Addition (Other), Primary",1,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Primary,"Clarification, Intermediate",2,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000237002,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,9/17/2012,,,,
2012,21000244001,Disinfection,"Disinfection, Gaseous Chloride",1,Y,Y,Rehabilitation,N,2014,,7/31/2012,,,,
2012,21000244001,Preliminary,"Screen, Bar",1,Y,Y,Replacement,N,2014,,7/31/2012,,,,
2012,21000244001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,Rehabilitation,N,2014,,7/31/2012,,,,
