Place ID,order_key,PDF_File,as_of_dates,n_snapshots
273167,146261,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273168,400654,R5-2015-0053.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273169,145515,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273170,144097,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273172,145507,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273173,144931,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273174,385516,r5-2012-0043.pdf,2021-06-01;2022-06-01,2
273174,449789,R5-2022-0059_Lamont WWTF_WDR.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
273175,409899,r5-2016-0079.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273176,146277,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273177,145015,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273178,330555,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273179,145172,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273180,387532,r5-2008-0033.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273180,387532,r5-2014-0145.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273180,437060,Malaga CWD-r5-2020-0001_wdr.pdf,2026-08-13,1
273182,325196,R5-2013-0021.pdf,2026-08-13,1
273182,371145,r5-2005-0009.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273182,371145,r5-2011-0042.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273183,145589,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273184,143866,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273185,411621,Riverdale PUD IR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273185,411621,r5-2018-0028.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273186,144018,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273187,131438,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273188,144566,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273188,434038,Sierra High School_WWTF_final noa.pdf,2026-08-13,1
273189,144174,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273190,145701,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273191,390414,R5-2014-0127.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273191,390414,r5-2008-0091.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273191,439983,r5-2023-0025-012.pdf,2026-08-13,1
273192,408402,Strathmore PUB r5-2016-0061.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273193,145280,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273194,144214,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273195,143396,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273195,443353,NOA _Tranquillity PUD_WWTF_2014-0153-DWQ-R5361.pdf,2026-08-13,1
273196,131603,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273197,144641,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273207,385864,R5-2017-0104.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273207,385864,r5-2007-0171.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273207,385864,r5-2014-0042-01_mm.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273207,385864,r5-2014-0042_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
273207,464463,NOA R5-2023-0025-015.pdf,2026-08-13,1
273208,332777,r5-2009-0122.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273209,343591,r5-2009-0087.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
273663,421694,7449_R4-2006-0067_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
273663,421694,7449_R4-2012-0026_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
273663,421694,7449_R4-2018-0089_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
273663,452909,7449_R4-2006-0067_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
273663,452909,7449_R4-2012-0026_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
273663,452909,7449_R4-2018-0089_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
273663,452909,Adopted ECLWRF NPDES CI-7449 111623.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
274410,440857,Town of Yountville Order R2-2020-0026.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274498,147703,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274503,140863,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
274503,383860,97-10-dwq-r5092_noa.pdf,2026-08-13,1
274504,141997,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274505,140862,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
274505,448704,NOA_White Wolf WWTF.pdf,2026-08-13,1
274506,146513,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274512,148098,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274513,145594,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274534,00-032,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
274538,132393,,2021-06-01,1
274538,423596,21_0016_Yreka_WDR.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
274556,428768,R5-2007-0134.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,428768,R5-2019-0017-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,428768,R5-2019-0017.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,428768,Yuba City WWTF_Permit_R5-2007-0134-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,428768,r5-2013-0094-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,428768,r5-2013-0094.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
274556,459135,R5-2007-0134.pdf,2025-06-01;2026-06-01,2
274556,459135,R5-2019-0017-01.pdf,2025-06-01;2026-06-01,2
274556,459135,R5-2019-0017.pdf,2025-06-01;2026-06-01,2
274556,459135,Yuba City WWTF_Permit_R5-2007-0134-01.pdf,2025-06-01;2026-06-01,2
274556,459135,r5-2013-0094-01.pdf,2025-06-01;2026-06-01,2
274556,459135,r5-2013-0094.pdf,2025-06-01;2026-06-01,2
274556,459135,r5-2024-0055_npdes.pdf,2025-06-01;2026-06-01;2026-08-13,3
274558,140419,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
602220,327511,060811_0053_BohemianGroveWDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
602499,333664,Del Rio East NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
614538,302855,R2-2006-0071.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
614538,459255,Mustards Grill Notice of Applicability Package_2024-07-10.pdf,2026-08-13,1
638334,422969,AmendedOrderR92019167_DigitalSignature signed dwg 12-14-21.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
638334,422969,AmendingOrderR920210205_DigitalSignature signed dwg 12-17-21.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
638334,422969,Email_CA0109347_FinalOrder.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
638334,422969,MCBCP_Final_Adopted_Order_R9-2019-0167.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
638334,422969,R9-2019-0167_Amended2020 signed dwg 08-17-20.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
638334,422969,R9-2020-0191_Final_Order signed dwg 08-17-20.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
638757,307579,R6T-2006-0020 Spalding WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
641209,310686,r5-2006-0019-001_wdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
641209,310686,r5-2006-0019-002_wdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
641209,310686,r5-2006-0019.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
643085,334494,07-0004.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
647162,332732,97_10_DWQ_R5051.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
647900,420382,0013thomas_cannell_wdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
647900,457469,R7-2024-0020.pdf,2025-06-01;2026-06-01;2026-08-13,3
650554,403136,9259_R4-2018-0022 amended.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
650554,403136,9259_R4-2018-0022-A01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
650554,403136,9259_R4-2018-0022_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
658148,422406,9322_R4-2007-0046_ATT1.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
658148,422406,9322_R4-2007-0046_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
658148,422406,9322_R4-2013-0180_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
658148,422406,9322_R4-2019-0077_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
658148,458486,9322_R4-2007-0046_ATT1.pdf,2025-06-01,1
658148,458486,9322_R4-2007-0046_WDR_PKG.pdf,2025-06-01,1
658148,458486,9322_R4-2013-0180_WDR_PKG.pdf,2025-06-01;2026-06-01,2
658148,458486,9322_R4-2019-0077_WDR_PKG.pdf,2025-06-01;2026-06-01,2
658148,458486,9322_R4-2024-0390_WDR_PKG.pdf.pdf,2025-06-01;2026-06-01;2026-08-13,3
707474,416476,Trimmer_NOA_2014-0153-dwq-r5252.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
707492,416477,NOAPineFlatLakeIslandPark.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
709408,2014-0153-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
717684,425736,R5-2018-0074.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
717684,425736,r5-2008-0058.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
717684,425736,r5-2014-0011.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
717684,459444,R5-2018-0074.pdf,2025-06-01;2026-06-01,2
717684,459444,r5-2008-0058.pdf,2025-06-01;2026-06-01,2
717684,459444,r5-2014-0011.pdf,2025-06-01;2026-06-01,2
717684,459444,r5-2024-0067_npdes.pdf,2025-06-01;2026-06-01;2026-08-13,3
718887,395107,Enclosure 2_141201_RSP_Farmhouse_Inn_Enroll_Ltr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
719040,437786,CT Warlow_Revised NOA_2014-0153-dwq-r5296-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
719040,437786,CT-WarlowRA_NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
719232,346646,KINGS RIVER UESD OWTS NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
721549,373627,Casade MHP_NOA_12_0509.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
722666,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
723734,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
726877,374121,R5-2014-0137.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
726883,336354,Pixley PUD R5-2007-0123.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
726996,146956,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
729031,423607,07-02-2019_Shandon Rest Area NOA & NOT package 7-2-19.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
731257,359226,masterreclamationpermit.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
734616,362082,5714_R4-2009-0027-A01_WDR_amd.pdf,2021-06-01;2022-06-01;2023-06-01,3
734616,362082,5714_R4-2009-0027-A02_WDR_amd_Enclosures 2 and 3.pdf,2021-06-01;2022-06-01;2023-06-01,3
734616,362082,5714_R4-2009-0027_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
734616,452458,5714_R4-2023-0292.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
735383,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
736188,363816,R5-2009-0023.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
737529,373545,Order No 2014-0153-DWQ-R5265.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
739154,427567,WDRs r5-2019-0085.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
739749,367307,,2021-06-01,1
739749,442117,rancho_seco-wqo2014-0153-R5367.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
739902,367512,R5-2009-0062.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
740731,368204,R5-2011-0066.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
741089,368626,r5-2012-0023.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
741394,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
742794,394393,09-0021 IEUA.pdf,2021-06-01;2022-06-01,2
742794,394393,R8-2015-0036_IEUA_Regional_Water_Recycling_Facilities.pdf,2021-06-01;2022-06-01,2
742794,448253,09-0021 IEUA.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
742794,448253,R8-2015-0036_IEUA_Regional_Water_Recycling_Facilities.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
742794,448253,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
747480,394630,R6V-2014-0002Adopted_Wdr_CityofVictorville.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
747519,372304,r5-2011-0082.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
747519,422026,city of atwater_wwtf.pdf,2026-08-13,1
750984,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
753205,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
754176,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
758391,402182,R8-2015-0024_Irvine Ranch Water District.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
758391,402182,R8-2018-0070_IRWD__Amending_R8-2015-0024.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
758392,386791,04-62.pdf,2021-06-01,1
758392,386791,12-0035_OCSD_WDR_&_NPDES.pdf,2021-06-01,1
758392,422465,04-62.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
758392,422465,12-0035_OCSD_WDR_&_NPDES.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
758392,422465,R8-2021-0010_OCSD.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
759028,376781,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
759028,379574,,2026-08-13,1
759421,376901,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
761903,377320,r6v-2013-0005wdr_hesperia_subreg.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
761913,377321,r6v-2013-0004_wdr_av_subreg.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
764881,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
764886,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
765314,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
766558,379114,110510_CA_RRO_WillowCreek_MRP_tmk.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
766648,379174,10042_R4-2015-0051_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
766948,362509,Sonoma-Cutrer NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
768050,380045,MaxwellPUD_cvlttr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
769213,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
770632,97-010-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
771804,349721,120411_RSP_KJWineCenter_GenEnroll_12_0057_MRP_tmk.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
773960,383768,General WDR 97-10-DWQ.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
776914,97-010-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
777018,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
782065,386848,order r9-2012-0054.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
784780,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
785242,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
793760,390074,FRIANT_RNCH_ADPTD_ORDER.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
800038,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
804421,395245,APR_27_FAMILY_RANCH_SH.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
805193,434331,10041_R4-2020-0049_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
805724,395792,16_0013_JHRanch_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
805968,,,2021-06-01;2022-06-01,2
805968,R3-2026-0032,,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
806008,396169,7A360101001_TTWQ change.pdf,2021-06-01;2022-06-01,2
806008,448565,R7-2022-0014.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
806315,2016-0068-DDW,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
807214,396966,R5-2015-0018.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
807814,397392,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
808744,397848,141003_LMB_ef_BPG_CitySRStoneFarm_NOA-2.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
812326,,,2021-06-01;2022-06-01;2023-06-01,3
812326,399504,20240208_WillowCreek_WDR (002)_signed.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
813804,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
815161,2004-0012-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
815162,2004-0012-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
815299,401044,0050mccabe.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
815299,463926,7A130136001_NOA.pdf,2026-08-13,1
815678,401337,2014-0153-DWQ-R5184.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
816191,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
816488,402041,Silver Oak Cellars.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
816491,402043,2014-0153-DWQ-R5188.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
817457,402537,R5_2016_0057.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
820261,404013,NOA_2014-0153-DWQ-R5304.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
821955,194885,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
822816,379559,Los Osos WDR R3-2011-0001 signed (full).pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
822928,,,2021-06-01,1
822928,405097,Big Rock Ranch NOA Package.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
822960,405123,r5-2016-0010.pdf,2021-06-01;2022-06-01,2
822960,448440,r5-2016-0010.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
822960,448440,r5-2022-0034.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
824178,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
824400,435501,Order R3-2020-0004_final.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
825789,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
826202,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
826481,407774,2014-0153-DWQ-R5208.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
826844,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
830415,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
833707,420851,180618_RRO_er_CaltransCollierTunnel_NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
835076,413154,PilotTravelCenters_2014-0153-DWQ.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
835078,,,2021-06-01;2022-06-01;2023-06-01,3
835078,432116,R8-2023-0009_EVWD_SNRC_esigned.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
835506,413452,CAHFS_WWTF_NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
836454,414137,Buttonwillow NOA.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
