"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"20000995001",1130476,KS,Collection: Separate Sewers,No Change
"19000267001",1234650,IA,Collection: Separate Sewers,No Change
"47001510001",1235084,TN,Treatment Plant,No Change
"37000502001",1236356,NC,Treatment Plant,Rehabilitation
"37000502001",1236356,NC,Treatment Plant,Replacement
"37000502001",1236356,NC,Collection: Separate Sewers,No Change
"37008010001",1236393,NC,Collection: Separate Sewers,Rehabilitation
"37008010001",1236393,NC,Collection: Separate Sewers,Expansion
"12000287008",1239657,FL,Phase II MS4,Rehabilitation
"12000287008",1239657,FL,Phase II MS4,Replacement
"02000500034",3112324,AK,Collection: Separate Sewers,No Change
"22009079035",3189688,LA,Treatment Plant,No Change
"22009079035",3189688,LA,Collection: Separate Sewers,No Change
"08000165001",1066960,CO,Collection: Interceptor Sewers,Replacement
"08000165001",1066960,CO,Collection: Interceptor Sewers,Expansion
"30000000012",3608089,MT,Collection: Separate Sewers,Rehabilitation
"30000000012",3608089,MT,Collection: Separate Sewers,Replacement
"08000000286",3609266,CO,Unregulated Community Stormwater,New
"37008612001",3528276,NC,Water Reuse,New
"55000000121",3610246,WI,Phase II MS4,Rehabilitation
"55000000121",3610246,WI,Phase II MS4,Redevelopment
"55000000121",3610246,WI,Phase II MS4,Increase Capacity
"55000000121",3610246,WI,Phase II MS4,Increase Level Of Treatment
"55003170001",1206453,WI,Collection: Separate Sewers,Replacement
"18004372001",1234201,IN,Collection: Pump Stations,Rehabilitation
"18000000068",3610542,IN,Collection: Separate Sewers,New
"33000039001",1100935,NH,Collection: Pump Stations,Rehabilitation
"33000039001",1100935,NH,Collection: Pump Stations,Replacement
"33000039001",1100935,NH,Collection: Pump Stations,Process Improvement
"33000039001",1100935,NH,Collection: Pump Stations,Improve Energy Efficiency
"13000000692",3611627,GA,Phase II MS4,No Change
"39002628001",1081022,OH,Collection: Pump Stations,Rehabilitation
"39002628001",1081022,OH,Collection: Pump Stations,Replacement
"55000040001",1229125,WI,Collection: Pump Stations,Rehabilitation
"55000040001",1229125,WI,Collection: Pump Stations,Replacement
"17000241003",1113520,IL,Collection: Pump Stations,Rehabilitation
"17000241003",1113520,IL,Collection: Pump Stations,Increase Capacity
"17000241003",1113520,IL,Collection: Pump Stations,Process Improvement
"17000241003",1113520,IL,Collection: Pump Stations,Instrumentation/Electrical/Laboratory
"48000000148",3610496,TX,Agriculture - Cropland,Expansion
"25000208002",3610023,MA,Phase II MS4,Process Improvement
"13000000580",3610526,GA,Treatment Plant,New
"12000000090",3610952,FL,Treatment Plant,Rehabilitation
"12000000090",3610952,FL,Treatment Plant,Replacement
"25000213003",3611880,MA,Onsite Wastewater Treatment System,No Change
"48000000164",3610518,TX,Phase II MS4,Expansion
"12000173005",2985677,FL,Water Reuse,No Change
"55000000134",3610263,WI,Unregulated Community Stormwater,Rehabilitation
"55000000134",3610263,WI,Unregulated Community Stormwater,Redevelopment
"55000000134",3610263,WI,Unregulated Community Stormwater,Increase Capacity
"55000000134",3610263,WI,Unregulated Community Stormwater,Increase Level Of Treatment
"13000000705",3611841,GA,Collection: Separate Sewers,Rehabilitation
"13000000705",3611841,GA,Collection: Separate Sewers,Replacement
"13000000705",3611841,GA,Collection: Separate Sewers,Expansion
"13000000751",3612360,GA,Collection: Separate Sewers,No Change
"54001501001",1094826,WV,Collection: Separate Sewers,No Change
"54000000226",3613489,WV,Unregulated Community Stormwater,Rehabilitation
"54000000226",3613489,WV,Unregulated Community Stormwater,Replacement
"17000000138",3613634,IL,Phase II MS4,Rehabilitation
"17000000138",3613634,IL,Phase II MS4,Process Improvement
"51000253001",1192873,VA,Collection: Combined Sewers,No Change
"36003102001",1220529,NY,Collection: Pump Stations,Replacement
"31000000013",3607337,NE,Unregulated Community Stormwater,Rehabilitation
"31000000013",3607337,NE,Unregulated Community Stormwater,Replacement
"31000000013",3607337,NE,Unregulated Community Stormwater,Process Improvement
"31000000013",3607337,NE,Unregulated Community Stormwater,Improve Water Efficiency
"08000000130",3608636,CO,Ground Water - Unknown Source,New
"06009019002",1176051,CA,Water Reuse,Rehabilitation
"06009019002",1176051,CA,Water Reuse,Replacement
"08000039001",1066843,CO,Collection: Interceptor Sewers,Rehabilitation
"08000039001",1066843,CO,Collection: Interceptor Sewers,Expansion
"08000000184",3608774,CO,Collection: Separate Sewers,Rehabilitation
"08000000184",3608774,CO,Collection: Separate Sewers,Replacement
"45000000115",3608913,SC,Onsite Wastewater Treatment System,New
"29003087002",1133917,MO,Collection: Pump Stations,Rehabilitation
"25000164002",3610044,MA,Unregulated Community Stormwater,Process Improvement
"06000000265",3611389,CA,Onsite Wastewater Treatment System,Rehabilitation
"06000000265",3611389,CA,Onsite Wastewater Treatment System,Replacement
"01000256001",1102085,AL,Collection: Pump Stations,Rehabilitation
"55000000215",3612439,WI,Phase II MS4,Rehabilitation
"55000000215",3612439,WI,Phase II MS4,Redevelopment
"55000000215",3612439,WI,Phase II MS4,Increase Capacity
"55000000215",3612439,WI,Phase II MS4,Increase Level Of Treatment
"02000388001",1104832,AK,Collection: Pump Stations,No Change
"29000000083",3607482,MO,Collection: Separate Sewers,No Change
"34001334001",1073428,NJ,Collection: Interceptor Sewers,New
"39003369002",1081109,OH,Collection: Pump Stations,Replacement
"39003369002",1081109,OH,Collection: Pump Stations,Expansion
"50000000036",3609014,VT,Hydromodification,No Change
"40000000065",3612495,OK,Phase II MS4,No Change
"22003030002",3606634,LA,Collection: Separate Sewers,Expansion
"17001019002",505284,IL,Collection: Combined Sewers,No Change
"45000000073",3607517,SC,Collection: Pump Stations,New
"45000221002",1157116,SC,Collection: Interceptor Sewers,No Change
"19000000103",3608255,IA,Onsite Wastewater Treatment System,Rehabilitation
"19000000103",3608255,IA,Onsite Wastewater Treatment System,Expansion
"19000000166",3610144,IA,Hydromodification,Rehabilitation
"25000250001",1092533,MA,Onsite Wastewater Treatment System,No Change
"25000108002",3602900,MA,Onsite Wastewater Treatment System,No Change
"25000221002",3602903,MA,Onsite Wastewater Treatment System,No Change
"54005209001",1095299,WV,Treatment Plant,Rehabilitation
"54005209001",1095299,WV,Treatment Plant,Replacement
"01000146001",1101982,AL,Treatment Plant,No Change
"05000536001",1105336,AR,Treatment Plant,No Change
"39005145007",3529476,OH,Collection: Separate Sewers,No Change
"13000833001",1109657,GA,Collection: Separate Sewers,No Change
"19000898001",1124236,IA,Treatment Plant,Increase Level Of Treatment
"19001062001",1124336,IA,Treatment Plant,No Change
"29001199001",1133534,MO,Collection: Separate Sewers,No Change
"29002061001",1133665,MO,Collection: Separate Sewers,Rehabilitation
"21000024001",1139487,KY,Collection: Combined Sewers,Rehabilitation
"21000024001",1139487,KY,Collection: Combined Sewers,Replacement
"21000024001",1139487,KY,Collection: Combined Sewers,Process Improvement
"23000005001",1142435,ME,Treatment Plant,Rehabilitation
"23000005001",1142435,ME,Treatment Plant,Replacement
"23000005001",1142435,ME,Treatment Plant,Instrumentation/Electrical/Laboratory
"23000005001",1142435,ME,Treatment Plant,Improve Energy Efficiency
"23000005001",1142435,ME,Treatment Plant,Climate Change Adaptation
"31000204001",1145782,NE,Treatment Plant,No Change
"31000204001",1145782,NE,Collection: Separate Sewers,Rehabilitation
"31000204001",1145782,NE,Collection: Separate Sewers,Increase Capacity
"31002420001",1146060,NE,Collection: Separate Sewers,Rehabilitation
"31002420001",1146060,NE,Collection: Separate Sewers,Replacement
"27000105001",1147985,MN,Collection: Separate Sewers,No Change
"27003202001",1148277,MN,Collection: Separate Sewers,No Change
"27003202001",1148277,MN,Biosolids Handling Facility,No Change
"38000050001",1151303,ND,Treatment Plant,No Change
"38000073001",1151326,ND,Treatment Plant,No Change
"38000134001",1151381,ND,Treatment Plant,No Change
"21000177001",1139617,KY,Treatment Plant,No Change
"21000391001",1139779,KY,Clustered System,Rehabilitation
"21000391001",1139779,KY,Clustered System,Replacement
"21000391001",1139779,KY,Clustered System,Expansion
"21000391001",1139779,KY,Clustered System,Process Improvement
"23000023001",1142456,ME,Treatment Plant,Rehabilitation
"23000023001",1142456,ME,Treatment Plant,Increase Capacity
"23000023001",1142456,ME,Treatment Plant,Process Improvement
"23000023001",1142456,ME,Collection: Separate Sewers,No Change
"23000023001",1142456,ME,Biosolids Handling Facility,No Change
"12000133010",3509124,FL,Water Reuse,No Change
"19000296001",1123706,IA,Collection: Separate Sewers,No Change
"19000333001",1123738,IA,Collection: Combined Sewers,No Change
"19000552001",1123938,IA,Collection: Separate Sewers,No Change
"20000999001",1130480,KS,Treatment Plant,No Change
"29002021001",1133639,MO,Treatment Plant,Rehabilitation
"29002021001",1133639,MO,Treatment Plant,Increase Level Of Treatment
"24000093001",1238387,MD,Collection: Separate Sewers,No Change
"22009033004",1168612,LA,Collection: Separate Sewers,No Change
"22009033004",1168612,LA,Collection: Pump Stations,No Change
"49000055001",1170410,UT,Treatment Plant,Rehabilitation
"49000055001",1170410,UT,Treatment Plant,Replacement
"49000055001",1170410,UT,Treatment Plant,Increase Capacity
"49000055001",1170410,UT,Treatment Plant,Process Improvement
"40000031001",1172452,OK,Collection: Separate Sewers,Rehabilitation
"40000053001",1172474,OK,Treatment Plant,No Change
"40000179001",1172571,OK,Treatment Plant,Rehabilitation
"06006065001",1175901,CA,Collection: Separate Sewers,Rehabilitation
"06006065001",1175901,CA,Collection: Separate Sewers,Replacement
"17000322001",1113588,IL,Treatment Plant,No Change
"17000715001",1113989,IL,Collection: Interceptor Sewers,Rehabilitation
"17000715001",1113989,IL,Collection: Pump Stations,No Change
"17005805001",1114259,IL,Treatment Plant,Rehabilitation
"17005805001",1114259,IL,Treatment Plant,Process Improvement
"17005805001",1114259,IL,Treatment Plant,Instrumentation/Electrical/Laboratory
"17005805001",1114259,IL,Treatment Plant,Increase Level Of Treatment
"17005805001",1114259,IL,Treatment Plant,Improve Energy Efficiency
"16000197001",1128721,ID,Onsite Wastewater Treatment System,No Change
"20000206001",1130199,KS,Collection: Separate Sewers,No Change
"20000446001",1130265,KS,Treatment Plant,No Change
"42001025001",1195518,PA,Collection: Combined Sewers,No Change
"48004075001",1183386,TX,Collection: Separate Sewers,Rehabilitation
"48004075001",1183386,TX,Collection: Separate Sewers,Replacement
"48007033001",1183814,TX,Treatment Plant,No Change
"48007172001",1183980,TX,Collection: Separate Sewers,No Change
"48007413001",1184066,TX,Treatment Plant,No Change
"48007669001",1184203,TX,Treatment Plant,No Change
"48007669001",1184203,TX,Collection: Separate Sewers,No Change
"51000173001",1192766,VA,Collection: Separate Sewers,Rehabilitation
"31000640001",1145851,NE,Treatment Plant,Rehabilitation
"31000640001",1145851,NE,Treatment Plant,Increase Capacity
"31000640001",1145851,NE,Treatment Plant,Process Improvement
"31000640001",1145851,NE,Treatment Plant,Increase Level Of Treatment
"31000640001",1145851,NE,Treatment Plant,Improve Water Efficiency
"27000212001",1148073,MN,Collection: Pump Stations,No Change
"27001612001",1148230,MN,Treatment Plant,No Change
"39006209001",1081437,OH,Collection: Combined Sewers,No Change
"39008617001",1081647,OH,Treatment Plant,Increase Capacity
"39009212001",1081725,OH,Treatment Plant,No Change
"26000254001",1088441,MI,Treatment Plant,No Change
"25000016001",1092320,MA,Treatment Plant,No Change
"25000164001",1092446,MA,Treatment Plant,Replacement
"25000164001",1092446,MA,Treatment Plant,Process Improvement
"25000164001",1092446,MA,Collection: Separate Sewers,No Change
"54001102001",1094792,WV,Treatment Plant,Rehabilitation
"55004332000",426536,WI,Phase II MS4,Increase Level Of Treatment
"34001328011",442686,NJ,Phase II MS4,Rehabilitation
"34001328011",442686,NJ,Phase II MS4,Replacement
"34001328011",442686,NJ,Phase II MS4,Redevelopment
"29003859003",1134020,MO,Treatment Plant,Rehabilitation
"29003859003",1134020,MO,Treatment Plant,Replacement
"29003859003",1134020,MO,Treatment Plant,Increase Level Of Treatment
"29004035001",1134057,MO,Treatment Plant,Increase Level Of Treatment
"51000108003",1192692,VA,Collection: Separate Sewers,No Change
"51000350001",1192997,VA,Collection: Separate Sewers,Rehabilitation
"51000350001",1192997,VA,Collection: Separate Sewers,Climate Change Adaptation
"55000320001",1206063,WI,Collection: Separate Sewers,No Change
"55002015001",1206274,WI,Collection: Separate Sewers,Rehabilitation
"55002015001",1206274,WI,Collection: Separate Sewers,Expansion
"09001610001",1071966,CT,Collection: Separate Sewers,No Change
"34001175001",1073346,NJ,Collection: Separate Sewers,No Change
"34007329001",1073888,NJ,Collection: Separate Sewers,No Change
"39000013001",1080435,OH,Treatment Plant,No Change
"39000272001",1080688,OH,Collection: Separate Sewers,No Change
"39006944001",1081498,OH,Treatment Plant,No Change
"39006944001",1081498,OH,Collection: Separate Sewers,No Change
"39009009001",1081692,OH,Treatment Plant,No Change
"06006021001",1175876,CA,Collection: Separate Sewers,No Change
"53000235001",1180773,WA,Treatment Plant,Rehabilitation
"53000235001",1180773,WA,Treatment Plant,Increase Capacity
"53000235001",1180773,WA,Treatment Plant,Process Improvement
"53000365001",1180792,WA,Treatment Plant,No Change
"48002016001",1183115,TX,Treatment Plant,Rehabilitation
"48004374003",1183542,TX,Collection: Separate Sewers,No Change
"48006013001",1183685,TX,Collection: Separate Sewers,No Change
"48007836001",1184296,TX,Collection: Separate Sewers,No Change
"48007873001",1184321,TX,Collection: Separate Sewers,No Change
"51000300008",1192931,VA,Collection: Pump Stations,No Change
"09000490001",1071822,CT,Collection: Separate Sewers,No Change
"09001600001",1071965,CT,Onsite Wastewater Treatment System,Rehabilitation
"09001600001",1071965,CT,Onsite Wastewater Treatment System,Replacement
"09001600001",1071965,CT,Onsite Wastewater Treatment System,Expansion
"34006040001",1073789,NJ,Collection: Separate Sewers,Renewable Energy
"34008322001",1073924,NJ,Treatment Plant,Rehabilitation
"34008322001",1073924,NJ,Treatment Plant,Process Improvement
"12000265001",1078393,FL,Water Reuse,No Change
"21000100001",1139564,KY,Collection: Separate Sewers,No Change
"23000019001",1142450,ME,Treatment Plant,Process Improvement
"72000002001",1144020,PR,Collection: Separate Sewers,Rehabilitation
"27000223001",1148084,MN,Collection: Separate Sewers,Rehabilitation
"27001802001",1148240,MN,Treatment Plant,No Change
"27001802001",1148240,MN,Collection: Separate Sewers,No Change
"27009401001",1148479,MN,Treatment Plant,No Change
"38000067001",1151320,ND,Collection: Separate Sewers,No Change
"37008207001",1153694,NC,Treatment Plant,Process Improvement
"06025373001",3141043,CA,Phase I MS4,No Change
"39004208008",3194632,OH,Collection: Separate Sewers,No Change
"36008002007",3491084,NY,Collection: Separate Sewers,No Change
"17000537002",1113815,IL,Collection: Interceptor Sewers,Rehabilitation
"17008514001",1114392,IL,Treatment Plant,No Change
